path,url,style,tag,title,author,save_count,comment_count,downloaded,error
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_15.jpg,https://www.pinterest.com/pin/8092474327178488/,hippy,accessories,jewel women gold thick,a,58,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_16.jpg,https://www.pinterest.com/pin/196117758767931681/,hippy,accessories,"Silk Hippie Boho Bandana, Square Head Scarf, Bohemian Hair Wrap, hippie gift, stocking stuffer, pet dog scarf",,5,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_17.jpg,https://www.pinterest.com/pin/ATUCztr0sgXH4RJL4osWxvqumeng_lHM4kGSu9nInIARulia5W1_FAKTdQhG0unRfzM-QEh6dxKyekVASpwObTg/,hippy,accessories,Mars Göttin Hippie Haarperle | Baumelnder Haarschmuck | Renaissance Perlen Haarspange | Kristall Haarkette | Häuschenkern | Kristallhaar,,1,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_18.jpg,https://www.pinterest.com/pin/11047961582433813/,hippy,accessories,,Label G,20,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/hippy/accessories/img_19.jpg,https://www.pinterest.com/pin/914862421971154/,hippy,accessories,,,"1,2 тыс.",4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_0.jpg,https://www.pinterest.com/pin/1618549865100761/,country,outfit,,Another Southern Household,179,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_1.jpg,https://www.pinterest.com/pin/1266706141944138/,country,outfit,22 Ranch Outfits That Blend Rustic Charm with Modern Flair,memorycreatorUS,40,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_2.jpg,https://www.pinterest.com/pin/3307399722234793/,country,outfit,Black Leather Jacket with Red Midi Dress,✨☀️ Maiden Magick Everyday ☀️✨,38,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_3.jpg,https://www.pinterest.com/pin/1266706141710533/,country,outfit,,Laurence Picard,415,19,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_4.jpg,https://www.pinterest.com/pin/1829656095457277/,country,outfit,western,Denise🎸🖕🔥🛹🤬,395,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_5.jpg,https://www.pinterest.com/pin/985231164688073/,country,outfit,,carol,368,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_6.jpg,https://www.pinterest.com/pin/4714774605506359/,country,outfit,,🌜softwomanrising🌛,246,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_7.jpg,https://www.pinterest.com/pin/211174978002511/,country,outfit,91 Cute Fall Outfits Ideas & Styling Tips for Girls,Outfit Trends,15,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_8.jpg,https://www.pinterest.com/pin/24910604185795443/,country,outfit,Woman wearing a cowboy outfit,DESIGNCC46,111,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_9.jpg,https://www.pinterest.com/pin/8022105582867284/,country,outfit,Wander in Nature🌿✨,Calmroutinespace🍃,32,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_10.jpg,https://www.pinterest.com/pin/60446819995885909/,country,outfit,,sarah fremont,9,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_11.jpg,https://www.pinterest.com/pin/2955556002731903/,country,outfit,,alexandra,130,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_12.jpg,https://www.pinterest.com/pin/211174978994202/,country,outfit,20 Western Fall Outfits for Women in 2025 That Are Equal Parts Cute and Comfy,Taylor Crane,165,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_13.jpg,https://www.pinterest.com/pin/99642210502534237/,country,outfit,"Boho Lace Dress Navy Short Sleeve Belted High Slit Maxi Dress, Navy · S",Chiclody ,22,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_14.jpg,https://www.pinterest.com/pin/563018695791846/,country,outfit,Women's fashion casual country outfits for summer,Flickr,54,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_15.jpg,https://www.pinterest.com/pin/140806234432488/,country,outfit,,🌜softwomanrising🌛,242,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_16.jpg,https://www.pinterest.com/pin/351912466573983/,country,outfit,🎀,"Love, Betty",21,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_17.jpg,https://www.pinterest.com/pin/2040762329031366/,country,outfit,Accesorios Imprescindibles para tu Caballo +++,Hípica Online,259,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/outfit/img_18.jpg,https://www.pinterest.com/pin/1266706139225919/,country,outfit,,Steve Murdock,404,0,True,
,https://www.pinterest.com/pin/211174978002431/,country,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_0.jpg,https://www.pinterest.com/pin/1337074890183339/,country,accessories,,Alhenaphoto,772,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_1.jpg,https://www.pinterest.com/pin/985231164688073/,country,accessories,,carol,368,2,True,
,https://www.pinterest.com/pin/AYO5_OlYkFSRmGboqDDxENNm85YpFT6QpToZptAwqjN6poQWaMhT0m0RfTO6yjqIbuByKyg7b9-lQPaWDeHwEyE/,country,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_3.jpg,https://www.pinterest.com/pin/AQaXSrALw676iFbm8B2SOIQ2hl7XVyUiOoi6yAYvFySbdOWOKVL2CcCPDr2N8KwAkMLxE0a3E1_oaoTB3Xv7EQw/,country,accessories,Bandana Neck Scarf,Heading | Timeless Accessories ,20,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_4.jpg,https://www.pinterest.com/pin/21321798232059758/,country,accessories,,Xzlvtu ,255,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_5.jpg,https://www.pinterest.com/pin/4644405860520921/,country,accessories,,CDRP,106,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_6.jpg,https://www.pinterest.com/pin/31103053674858899/,country,accessories,,COUNTRY STYLE,345,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_7.jpg,https://www.pinterest.com/pin/59320920086852707/,country,accessories,,WordPress.com - build and grow any website.,55,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_8.jpg,https://www.pinterest.com/pin/4574037111673515/,country,accessories,,Etsy ,91,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_9.jpg,https://www.pinterest.com/pin/1337074889274494/,country,accessories,,Miss Cowboy,49,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_10.jpg,https://www.pinterest.com/pin/68746708842/,country,accessories,Cow Head Genuine Leather Fur Hide Necklace,,33,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_11.jpg,https://www.pinterest.com/pin/9922061674826190/,country,accessories,,Amanda White,49,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_12.jpg,https://www.pinterest.com/pin/2603712282652936/,country,accessories,,,11,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_13.jpg,https://www.pinterest.com/pin/422281212364166/,country,accessories,,lyn.,228,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_14.jpg,https://www.pinterest.com/pin/259871840992940624/,country,accessories,WindRiver Wool Plaid Aviator Hat,,24,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_15.jpg,https://www.pinterest.com/pin/12033123979871127/,country,accessories,,,0,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_16.jpg,https://www.pinterest.com/pin/29203097576767389/,country,accessories,Men's Western Hats,Willow Lane Hat Co & Accessories ,15,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_17.jpg,https://www.pinterest.com/pin/80361174595112371/,country,accessories,Jmkcoz Western Concho Chain Belt for Women Cowgirls Oval Metal Waist Chain Belt Country Jeans Dress Belts,,14,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_18.jpg,https://www.pinterest.com/pin/78531587246321816/,country,accessories,Belt With Stars - Leather Belt Snap On Buckle - Western Leather Belt Tooled - Belt With Snaps - Star Pattern - Country Western - Star Print,,143,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/country/accessories/img_19.jpg,https://www.pinterest.com/pin/211174978472832/,country,accessories,Cowgirl Boot Charms,Charmed by Leah,391,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_0.jpg,https://www.pinterest.com/pin/37928821859120204/,gothic,outfit,zoethestrange in tt,Melancholic,"2,5 тыс.",69,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_1.jpg,https://www.pinterest.com/pin/1055599909090773/,gothic,outfit,♡,isabella 🎀,"1,6 тыс.",21,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_2.jpg,https://www.pinterest.com/pin/563018699140301/,gothic,outfit,,Amazon ,793,8,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_3.jpg,https://www.pinterest.com/pin/35888128285347852/,gothic,outfit,,「MUMU♡」,124,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_4.jpg,https://www.pinterest.com/pin/3940718419758028/,gothic,outfit,Pre-order-Muppet Mind Ben~Awaken~Classic Lolita Skirt Vintage Fishbone Lolita Shirt V-neck Short,,29,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_5.jpg,https://www.pinterest.com/pin/231935449557661423/,gothic,outfit,"Outfits Ideas Style, chic style board inspo",Babe Box,35,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_6.jpg,https://www.pinterest.com/pin/107242034873314723/,gothic,outfit,"Dark goth outfit, fall goth outfit",⛧⁺‧𝖘₊˚☾ 𝖊༺♰༻☽⛧ 𝖙 ˚‧⁺ 𝔥 ⛧,187,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_7.jpg,https://www.pinterest.com/pin/302022718785660939/,gothic,outfit,,Isabelly Nicole,30,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_8.jpg,https://www.pinterest.com/pin/104286547618998302/,gothic,outfit,Red Gothic Flounce Bell Sleeves Striped Fabric Blouse,,519,18,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_9.jpg,https://www.pinterest.com/pin/5348093302847449/,gothic,outfit,,Dark Angel,"3,4 тыс.",43,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_10.jpg,https://www.pinterest.com/pin/612630355596650870/,gothic,outfit,,sasuke,353,7,True,
,https://www.pinterest.com/pin/4714774605024069/,gothic,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_12.jpg,https://www.pinterest.com/pin/1337074888088776/,gothic,outfit,☆,sylvian !!,515,18,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_13.jpg,https://www.pinterest.com/pin/21532904464936608/,gothic,outfit,,~ветерок~,143,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_14.jpg,https://www.pinterest.com/pin/82261130689468185/,gothic,outfit,Vintage Gothic Slim Sleeveless 3-piece Set Women Fashion Elegant Skinny Bow Suit Female Harajuku Y2k,AliExpress ,679,10,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_15.jpg,https://www.pinterest.com/pin/47991552276751201/,gothic,outfit,Goth Rock Vibes: Sultry Corset & Bodysuit Looks,Jenifer Schuppe,43,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_16.jpg,https://www.pinterest.com/pin/1970393583684360/,gothic,outfit,,Cinth,364,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/outfit/img_17.jpg,https://www.pinterest.com/pin/593982638395534686/,gothic,outfit,Gothic Lolita Black Dress - Gothic Mermaid Prom Dress with Lolita Blouse Plus Size - Size 16W / Black,,2,0,True,
,https://www.pinterest.com/pin/3940718420535649/,gothic,outfit,,,,,False,Timeout 30000ms exceeded.
,https://www.pinterest.com/pin/8233211827283895/,gothic,outfit,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/8233211827283895/"", waiting until ""load""
"
,https://www.pinterest.com/pin/27162403994872047/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/27162403994872047/"", waiting until ""load""
"
,https://www.pinterest.com/pin/660973682830371058/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/660973682830371058/"", waiting until ""load""
"
,https://www.pinterest.com/pin/75787206223729693/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/75787206223729693/"", waiting until ""load""
"
,https://www.pinterest.com/pin/4592686532523552000/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/4592686532523552000/"", waiting until ""load""
"
,https://www.pinterest.com/pin/12666442698159026/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/12666442698159026/"", waiting until ""load""
"
,https://www.pinterest.com/pin/17662623510421622/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/17662623510421622/"", waiting until ""load""
"
,https://www.pinterest.com/pin/39406565485623363/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/39406565485623363/"", waiting until ""load""
"
,https://www.pinterest.com/pin/18929260915257240/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/18929260915257240/"", waiting until ""load""
"
,https://www.pinterest.com/pin/28780885113540509/,gothic,accessories,,,,,False,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.pinterest.com/pin/28780885113540509/"", waiting until ""load""
"
,https://www.pinterest.com/pin/31806741114522468/,gothic,accessories,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_10.jpg,https://www.pinterest.com/pin/7177680652165535/,gothic,accessories,,,22,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_11.jpg,https://www.pinterest.com/pin/26951297763937844/,gothic,accessories,Goth Arm Warmers Fingerless Gloves for Women Gothic Steampunk Accessories Black Arm Sleeves,,42,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_12.jpg,https://www.pinterest.com/pin/4855512091628106/,gothic,accessories,,Jill Nash,9,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_13.jpg,https://www.pinterest.com/pin/12455336471376767/,gothic,accessories,,𝓒𝓪𝓵𝓵𝓲𝓸𝓹𝓮 𝓖𝓲𝓪𝓬𝓸𝓶𝓸,121,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_14.jpg,https://www.pinterest.com/pin/844493673964971/,gothic,accessories,Reblog by @arcane-aenigma · 1 image,Tia Burke,114,12,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_15.jpg,https://www.pinterest.com/pin/32862272279596376/,gothic,accessories,,SceneKaiji,306,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_16.jpg,https://www.pinterest.com/pin/AdCbqBh57hAIJ0G8_IZu0TXO1HjLjf6GagSVhVRv8iRlUkX7RHmU7maZfWXUA7KHSNzB3A6YzKFpQfXPMyzwR6A/,gothic,accessories,Gothic Rebel Victorian Lace Parasol Umbrella Black Style | Elegant & Unique Gothic Parasol for Cosplay & Sun Protection | Victorian Gothic Look,,0,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_17.jpg,https://www.pinterest.com/pin/4601623398944069888/,gothic,accessories,Zingj Gothic Red Oval Stone Pendant Default Title,Zingj ,22,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_18.jpg,https://www.pinterest.com/pin/2111131073541151/,gothic,accessories,"Gothic Blood Butterfly Choker Necklace, Vintage Black Lace Choker, Roxana Cosplay Accessory, Goth Gift",Etsy ,112,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/gothic/accessories/img_19.jpg,https://www.pinterest.com/pin/60446819976846195/,gothic,accessories,,,21,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_0.jpg,https://www.pinterest.com/pin/1091348922227490360/,anime,outfit,,🌸~sawako~🌸,8,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_1.jpg,https://www.pinterest.com/pin/135741376264842779/,anime,outfit,,Yume-Chan,42,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_2.jpg,https://www.pinterest.com/pin/369506344449884040/,anime,outfit,,,"2,8 тыс.",0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_3.jpg,https://www.pinterest.com/pin/7529524373089920/,anime,outfit,,mads <3,"1,9 тыс.",0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_4.jpg,https://www.pinterest.com/pin/6966574420505790/,anime,outfit,,♥︎𝓐𝓼𝓪𝓶𝓲 𝓔𝓸𝓼♥︎,"1,4 тыс.",40,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_5.jpg,https://www.pinterest.com/pin/23995810511418662/,anime,outfit,Beautiful dresses,👘Model dresses✨,377,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_6.jpg,https://www.pinterest.com/pin/3448137210213041/,anime,outfit,,m,163,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_7.jpg,https://www.pinterest.com/pin/29695678788797051/,anime,outfit,,Venti,"2,5 тыс.",50,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_8.jpg,https://www.pinterest.com/pin/69172544271411462/,anime,outfit,2023 by UNKNOWNSPY,,"3,1 тыс.",97,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_9.jpg,https://www.pinterest.com/pin/4714774604892935/,anime,outfit,,розик,289,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_10.jpg,https://www.pinterest.com/pin/2603712282612518/,anime,outfit,,Nyahallo ,132,5,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_11.jpg,https://www.pinterest.com/pin/39758409205266266/,anime,outfit,,KK6 RA,216,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_12.jpg,https://www.pinterest.com/pin/633387443918276/,anime,outfit,,♡𝒕𝒐𝒎𝒊𝒐𝒌𝒂♡,"1,8 тыс.",32,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_13.jpg,https://www.pinterest.com/pin/135037688822790026/,anime,outfit,,Mira💫,46,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_14.jpg,https://www.pinterest.com/pin/5136987068563908/,anime,outfit,,Wattpad ,90,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_15.jpg,https://www.pinterest.com/pin/2462974792994664/,anime,outfit,,𝗥𝗶𝗻𝗶𝗲,398,15,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_16.jpg,https://www.pinterest.com/pin/20829217022606614/,anime,outfit,,WeeBee,82,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_17.jpg,https://www.pinterest.com/pin/4785143352146019/,anime,outfit,,Nyahallo ,248,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_18.jpg,https://www.pinterest.com/pin/51509989482667602/,anime,outfit,,×Hopi×,185,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/outfit/img_19.jpg,https://www.pinterest.com/pin/10133167905250498/,anime,outfit,D：91O270745,SOIR,243,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_0.jpg,https://www.pinterest.com/pin/50454458319338727/,anime,accessories,,cami💖,473,12,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_1.jpg,https://www.pinterest.com/pin/10062799163549510/,anime,accessories,Jujutsu Kaisen Resin Peeker Keychain Charm,,855,23,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_2.jpg,https://www.pinterest.com/pin/200762095881017051/,anime,accessories,Anime Hair Bow Clips - Zenitsu,,232,8,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_3.jpg,https://www.pinterest.com/pin/117797346501033572/,anime,accessories,Anime Swords,JAPAN BOX,405,7,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_4.jpg,https://www.pinterest.com/pin/219198706857103961/,anime,accessories,Narutomaki hair clips,,39,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_5.jpg,https://www.pinterest.com/pin/39336196737883557/,anime,accessories,Angel Wing Hairclips - Default Title,,57,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_6.jpg,https://www.pinterest.com/pin/63331938504754222/,anime,accessories,"PICAFORIIS Toji Necklace Satoru Ring Sukuna Finger Cosplay Necklace with Ring,Anime Necklaces Jewelry Accessories for Men 7pcs",Amazon ,117,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_7.jpg,https://www.pinterest.com/pin/12807180188716127/,anime,accessories,My Hero Academia Bakugo Claw Hair Clip | Hot Topic,Hot Topic,162,9,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_8.jpg,https://www.pinterest.com/pin/602919468889767019/,anime,accessories,Genshin Impact Vision Necklace - 5,,5,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_9.jpg,https://www.pinterest.com/pin/17029304837943367/,anime,accessories,"""earrings"" | Hot Topic",,135,6,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_10.jpg,https://www.pinterest.com/pin/211174976674323/,anime,accessories,"Handmade Japanese Kanzashi earrings,Glass Resin,Spider Lily earrings,anime accessories,for wedding, Hanfu Hair Accessoriess,cosplay costume",,587,18,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_11.jpg,https://www.pinterest.com/pin/25895766604704895/,anime,accessories,[GRC : Jyutsuki ] Amulet,Cocoa Koala,168,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_12.jpg,https://www.pinterest.com/pin/17592254792546776/,anime,accessories,Satoru Gojo Cat Anime Enamel pin,,184,9,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_13.jpg,https://www.pinterest.com/pin/497718196351981321/,anime,accessories,Demon Slayers Hashiras Glowing Acrylic Eye keychains For bike keys and etc .,Eleganza Accessories,11,2,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_14.jpg,https://www.pinterest.com/pin/20266267068039660/,anime,accessories,"""alice in wonderland"" | Hot Topic",Hot Topic,136,4,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_15.jpg,https://www.pinterest.com/pin/41447259075783332/,anime,accessories,,Unboxdshop,460,22,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_16.jpg,https://www.pinterest.com/pin/36028865762500517/,anime,accessories,Manga antenna for Headphones / Headset for streaming anime cosplay,,"2,5 тыс.",200,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_17.jpg,https://www.pinterest.com/pin/59180182598085716/,anime,accessories,Studio Ghibli Spirited Away Soot Sprites Candy Drop Earrings,,18,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_18.jpg,https://www.pinterest.com/pin/6051780746155506/,anime,accessories,,Darqprism Crafts and Digital Art,213,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/anime/accessories/img_19.jpg,https://www.pinterest.com/pin/2040762329350156/,anime,accessories,3D Yellow Star Glasses Charms | Cute Anime Star Accessories | Kawaii Cosmic Glasses Decor and Gift for Gamers and Dreamers,Etsy ,93,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_0.jpg,https://www.pinterest.com/pin/23081016835737705/,slavic core,outfit,russiancore outfit,дающая жизнь,30,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_1.jpg,https://www.pinterest.com/pin/14566398793927106/,slavic core,outfit,Slavic girl core outfit,Isa,142,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_2.jpg,https://www.pinterest.com/pin/351912466508391/,slavic core,outfit,"IG, TG, VK: rusalka_vintage (ссылка в шапке профиля) винтажные аксессуары в русском стиле",RUSALKA • Sonya Sedova,674,17,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_3.jpg,https://www.pinterest.com/pin/15903404930713728/,slavic core,outfit,,tanyatkah,36,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_4.jpg,https://www.pinterest.com/pin/668784613456713705/,slavic core,outfit,,౨ serena ৎ,0,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_5.jpg,https://www.pinterest.com/pin/8233211828870193/,slavic core,outfit,,Lotty Langdon,189,0,True,
,https://www.pinterest.com/pin/45739752463050069/,slavic core,outfit,,,,,False,Timeout 30000ms exceeded.
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_7.jpg,https://www.pinterest.com/pin/42432421485360062/,slavic core,outfit,russian style,Lelia - Lilea,17,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_8.jpg,https://www.pinterest.com/pin/132011832824246076/,slavic core,outfit,,s458s,188,3,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_9.jpg,https://www.pinterest.com/pin/3940718421005353/,slavic core,outfit,Slavic Girl. Slavic Woman. Славянская девушка. Slavic Fashion . Славянская одежда. Славянская мода,Hlada Zim,20,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_10.jpg,https://www.pinterest.com/pin/175288610492925924/,slavic core,outfit,Slavic doll outfit<3,odette ౨ৎ,31,0,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_11.jpg,https://www.pinterest.com/pin/4855512095430366/,slavic core,outfit,,Ірина Шараневич,11,1,True,
/root/24943_Alpatova_computer_netwoprks/task3/data/slavic core/outfit/img_12.jpg,https://www.pinterest.com/pin/624452304626069170/,slavic core,outfit,<3,Jocelyn Ovalle,4,0,True,
